epoch,acc,loss,val_acc,val_loss
67,0.86328125,0.375246366,0.696875,1.154753239
68,0.868489583,0.365910887,0.70234375,1.19100651
69,0.869791667,0.340566354,0.746875,1.055288246
70,0.881510417,0.317058902,0.76796875,0.960292993
71,0.86328125,0.348642635,0.74140625,1.103684147
72,0.829427083,0.391164389,0.74296875,0.929695461
73,0.86328125,0.352510755,0.765625,1.009499422
74,0.890625,0.317894836,0.7296875,0.977824634
75,0.889322917,0.292912573,0.7484375,1.086181271
76,0.865885417,0.346128382,0.73046875,0.923775625
77,0.852864583,0.379616271,0.790625,0.946800116
78,0.895833333,0.308070362,0.75703125,0.891991878
79,0.87890625,0.301760775,0.7296875,1.250101574
80,0.881510417,0.318865772,0.7125,1.313245614
81,0.87109375,0.313231434,0.7421875,1.085074808
82,0.891927083,0.308320997,0.73046875,1.297205073
83,0.876302083,0.311919314,0.76640625,1.10202841
84,0.8828125,0.30059647,0.7109375,1.141198985
85,0.893229167,0.28294129,0.7625,1.027629916
86,0.885416667,0.289629947,0.72578125,1.206726721
87,0.899739583,0.269970639,0.75390625,1.214818157
88,0.884114583,0.300176696,0.76015625,1.174496087
89,0.885416667,0.287936719,0.76328125,1.126449548
90,0.885416667,0.319265875,0.7203125,1.339770721
91,0.888020833,0.296457694,0.72578125,1.311600286
92,0.907552083,0.268396302,0.76796875,1.176061127
93,0.891927083,0.306644923,0.71796875,1.216898429
94,0.891927083,0.286075898,0.74453125,1.189188513
95,0.89453125,0.272283571,0.72109375,1.298740925
96,0.885416667,0.288635317,0.784375,1.002670541
97,0.888020833,0.304855896,0.69296875,1.704701613
98,0.897135417,0.263329623,0.7671875,1.132979393
99,0.890625,0.266223831,0.725,1.372309732
100,0.884114583,0.288438194,0.7625,1.246000079
101,0.90625,0.257039959,0.78984375,0.876360295
102,0.903645833,0.247711877,0.7546875,1.106944104
103,0.884114583,0.284213509,0.7828125,1.047100326
104,0.87890625,0.315357477,0.78046875,0.991027106
105,0.8828125,0.306627502,0.75234375,0.976073136
106,0.891927083,0.274576933,0.740625,1.342687109
107,0.88671875,0.285556866,0.7546875,1.203175493
108,0.890625,0.280697201,0.70546875,1.414225613
109,0.891927083,0.266494857,0.74296875,1.309245983
110,0.89453125,0.261848791,0.7546875,1.023142274
111,0.89453125,0.238797721,0.765625,1.058282838
112,0.90234375,0.246521862,0.7328125,1.544315398
113,0.890625,0.261558088,0.7671875,1.045584549
114,0.91015625,0.231046624,0.73125,1.468524922
115,0.908854167,0.239754781,0.7625,1.242046166
116,0.885416667,0.287615474,0.765625,0.977902155
117,0.911458333,0.228743931,0.68671875,1.761328126
118,0.876302083,0.315183739,0.7796875,0.898254407
119,0.90234375,0.237360667,0.740625,1.220642132
120,0.875,0.312925771,0.7625,1.115406915
121,0.89453125,0.283099797,0.765625,1.189070143
122,0.897135417,0.243013507,0.71953125,1.262509237
123,0.91796875,0.209410999,0.77734375,1.186077306
124,0.904947917,0.223004975,0.75859375,1.146586055
125,0.893229167,0.242104394,0.76875,1.124695142
126,0.895833333,0.251114503,0.7953125,1.097617385
127,0.890625,0.24896821,0.7328125,1.298902363
128,0.916666667,0.215245485,0.7671875,1.387262571
129,0.8984375,0.234023688,0.75,1.279671181
130,0.888020833,0.258353645,0.753125,1.240060955
131,0.91015625,0.21308516,0.7546875,1.121500436
132,0.872395833,0.287556241,0.7671875,0.975606459
133,0.87109375,0.27501521,0.7953125,0.97828103
134,0.889322917,0.242672612,0.74296875,1.357007189
135,0.91796875,0.210565706,0.79921875,1.063414101
136,0.895833333,0.238927654,0.76015625,1.176185612
137,0.916666667,0.231575436,0.775,1.203835245
138,0.907552083,0.23033699,0.76328125,1.444090097
139,0.884114583,0.280387899,0.75546875,1.546662267
140,0.90625,0.216352276,0.80546875,1.072211406
141,0.9140625,0.197830609,0.79453125,1.10412386
142,0.9140625,0.219627654,0.72421875,1.555786839
143,0.915364583,0.209019931,0.76796875,1.163594895
144,0.919270833,0.187830299,0.78046875,1.353205076
145,0.9140625,0.207676225,0.7984375,1.288201932
146,0.907552083,0.217290156,0.77578125,1.260614376
147,0.895833333,0.249411246,0.77734375,1.110002732
148,0.915364583,0.200340505,0.7171875,1.632941739
149,0.90234375,0.248257076,0.78671875,0.954064279
